Postal code,Price (euro),Lat,Long,PriceCat
7540,293666.6666666667,50.65395242995072,3.438963243139209,Upscale
7600,190515.38461538462,50.512024646835705,3.59255320640889,Economical
7601,257000.0,50.52937405342307,3.586478486826305,Mid-range
7603,124000.0,50.49830025259294,3.613561374498213,Budget-friendly
7604,285000.0,50.55086938268508,3.536924130255559,Mid-range
7608,282500.0,50.50753481051892,3.5318351790340086,Budget-friendly
7610,295000.0,50.55274565455217,3.3063522199192126,Mid-range
7611,475002.0,50.52946413753035,3.306893241964832,Mid-range
7620,532238.0,50.5449124056137,3.3992738246942347,Upscale
7623,318750.0,50.50608146948224,3.38554306737723,Economical
7640,314864.25,50.54545345708928,3.4944897055267035,Mid-range
7700,234785.37931034484,50.745880794857555,3.215028338180876,Budget-friendly
7711,328909.0909090909,50.73438991075176,3.2937990942292363,Mid-range
7712,314750.0,50.721852963883954,3.240635140304602,Mid-range
7730,476975.63636363635,50.68201651214613,3.3018410867010766,Upscale
7740,246291.30434782608,50.68821665184891,3.328838749789718,Budget-friendly
7742,390000.0,50.69337538023613,3.3689264479109804,Mid-range
7750,342438.1666666667,50.724482583521386,3.5044545736781334,Budget-friendly
